id_str,full_text
1207806813460221953,"@MavenOfMayhem @ToUnbecome @jk_rowling You're an amazing mum advocating for your kid. You were willing to put your anxiety on the line to educate. Thank you, your baby has a fierce mum who cares very deeply for them! Xx"
1207805048408944643,"@jimthevic @Jackieme2009 @DeborahMeaden @jk_rowling Excellent.
Screenshot for future use. Thanks 😊"
1207803214529204232,@MaraWilson @jk_rowling Exactly.
1207812397752356865,"@matumazza @jk_rowling @MForstater
#IStandWithMaya"
1207811631847235584,@jk_rowling Disappointing to say the least
1207806428364193792,"@jk_rowling This isn't about forcing women out of work for stating that sex is real.
This is about firing an employee for holding to a viewpoint that is inherently contrary to gender equality, outright excluding non-binary.
Not unlike firing someone for saying women shouldn't be able to vote"
1207808072913170434,"@kindrapring @chaiselucas866 @HJoyceGender @jk_rowling You are clearly not paying attention.
I did not say intersex didn't exit I offered the bog to prove they do.
The blog clearly demonstrates they are not evidence of sex being a spectrum &amp; they object to being used as such.
The blog states ALL but a tiny number of ..."
1207800496003657730,@jk_rowling @jk_rowling I am grateful for being old enough to separate Hogwarts from JK Rowljng. Hogwarts in an incredible place. JK Rowling is problematic at best 💁‍♀️
1207809075796463616,@Lanigra2 @jk_rowling But women aren't allowed to discuss what a woman is 🤔 ok
1207809080271630337,"@jk_rowling I honestly don’t believe that sex is a binary. Biology does not support this. If you think it does, you don’t know it well.  (Which is separate to gender)"
1207798748585308166,"@Norraya1631 @Califried1 @keira_mumford @Mod71 @SnwflkSmshrr86 @shriekcast @jk_rowling I’m sorry. I don’t agree that transgender is an adjective, at least not when it comes to women’s rights."
1207800505050828800,@Salem4Congress @jk_rowling if trans-women are women why call them trans?
1207803224679440384,"@jameelajamil @jk_rowling She's not being transphobic, stop this damn nonsense"
1207802618057252864,@jk_rowling https://t.co/GsGvaeJy2t
1207799282813849605,@shahmiruk @jk_rowling @joannaccherry You are funny. I think that she actually 'gendered' someone who defines as 'non-binary'. I'm sure you've just made a really transphobic anti-non-binary remark.
1207799941520904192,"@jay_martin21 @becauselogic17 @daboy_daniel @NatalieMorticia @JoshuaJamesFerg @KatyMontgomerie @HJoyceGender @jk_rowling Also our reproductive abilities do not determined sex, based on the number of people who are infertile."
1207806446219468800,@MaNgAkAfReAk @jillpromoli @jk_rowling @VanessaFordDC @MavenOfMayhem Ok this is interesting. I've never heard of this amplifier. What do you mean by this? Are you saying there are various degrees to which these effect behavior? Like boys with less testosterone for instance?
1207800509173772289,"@JPrincess78 @ryotacchii @glaad @jk_rowling You know nothing about biology
https://t.co/TKZELg88mv"
1207802604962680833,@Mem_Moore @JolyonMaugham @helensteel12 @martin_mckee @jk_rowling Not only hormones. Males who have gone through puberty retain all their biological advantages compared to females. It's a disgrace that womens sports are being hijacked thus. You can change your gender but you can't change your sex.
1207810385325236224,@jk_rowling https://t.co/CPS93uqggt
1207803272851013638,@neutralmilkscot @jk_rowling Maybe the rate is so high because there is a mental problem there? People committing suicide the same rate as people in concentration camps during the holocaust means something bigger than a few people saying words is at work here don’t you think?
1207807618280022017,"@JohnBurton2019 @Zombee_Kitty_ @eugenegu @jk_rowling women, and without periods, the best of both worlds
💚"
1207810974280929280,@kateolivieri @matumazza @jk_rowling https://t.co/vZJUvG6zKw
1207812219305676800,@lisamdanish @jk_rowling https://t.co/WwqZRIaMzx
1207804170683797506,"@jk_rowling It’s incredible that you’re actively seeking to alienate the people who grew up with your stories who, as a demographic, largely completely disagree with your transphobic attitude. 
Your views are outdated and repugnant! 

P.S Trans women are real women!!!"
1207810174263664640,@SarahVerona1 @swearonmahair @abizmalll @lurchpurch @PsycheMax @KatyMontgomerie @vathi2001 @HJoyceGender @jk_rowling Yeah bro you maybe right guy
1207798570411266053,@SiouxsieAHF @jimthevic @Jackieme2009 @DeborahMeaden @jk_rowling which scientists did you ask ?
1207798126649774083,"@LawyerSteph @dieDoktor @PainPerdu8bit @Tippareth @NeurolawGuy @glaad @jk_rowling Don't expect anyone to do anything 'kindly' when you're apparently in the business of invalidating the lives of other people, if that's indeed why you decided to sign your tweet with ""(Lawyer)"""
1207806143843700736,"@jk_rowling Oh, Jo, defending transphobia is not the side you should be on. Don’t go TERF on us."
1207805861768433665,"@trinityb38 @DR_ILL @polearmguy @Fisher_Download @pokemorphh @jk_rowling And did you read the text in the photo I included? Or are you willfully ignoring scientific evidence that chromosomes don’t necessarily determine the biological sex of a person? Never mind, it’s finals week and you are annoying me. Bye Felicia."
1207802910131798018,@subtropicalsys @jcjacquart @WhatsUp_Canada @Salem4Congress @jk_rowling in the west? hardly. maybe in shithole countries.
1207802852329943040,"@ArthurMarf @iggdawg @SquirlWhisperer @tonyposnanski @jk_rowling I'm a woman and trans women are women and pose no threat to me. 
Don't use my gender to prop up your discrimination. 
Thanks."
1207807386888671232,"@knownheretic @amrourk @lisamdanish @jk_rowling To make a political point, she's conflating 'sex' as it pertains to gene-swapping in weird and wonderful ways in myriad organisms (inc. fish that can change sex; hermaphrodite nematodes etc), with sex in mammals which is categorically dimorphic. Nothing to do with transgender"
1207808706630557696,@aleximelvin @jk_rowling Even then it would be pandering
1207798408414728192,"@ItsMssS @pokesmot240 @LouisatheLast @sirosenbaum @jk_rowling It would be dehumanizing if I just addressed an Italian person as ""Italian"". They have a name and identity."
1207801499830456320,"@lisamdanish @jk_rowling Nope. The “variations” are called anomalies. The anomalous are DSD/intersex, commonly accompanied by fertility issues, incomplete reproductive systems, some sort of genetic disease based on chromosome anomaly.

Transwomen are biological males. As humans they absolutely are real."
1207799340598779915,"@DrBrooksRousham @lacklusterbustr @MaraWilson @jk_rowling Are those numbers for the UK, Brooski?"
1207808732366884865,@thetransglobe @ryotacchii @Nessynish @glaad @jk_rowling You have male chromosomes. Take a blood test
1207800539276349440,@rr528 @itsashlyperez @jk_rowling Dude wtf
1207809428621123584,"@geoffreybara @evisceratheist @box_dweller @robodobodong @Bitcoinbam1 @n9ther @sharingus @JediofGallifrey @jk_rowling Maybe just read the thread. I haven't said a word about faith. I've only talked about reason, evidence and arguments. And I've mentioned specific proofs for God's existence."
1207803600338067461,"@jk_rowling There’s no excuse for your wilful ignorance on this. You do know that in reality, people can have XXY, XYY, X, XXX, or other combinations of chromosomes — all of which can result in a variety of sex characteristics."
1207809188140732416,"@SelinaPreston @aliamjadrizvi @LabelFreeBrands @jk_rowling I don't believe women are unsafe in bathrooms with men. I believe non-gendered bathrooms are the way to go. Society however primarily disagrees with me, and I believe second best option based on stats is to allow people in the places they identify with."
1207799799115857920,"@KTHopkins @jk_rowling Now now, don't be petty.  It's not your fault that a trans woman is more woman than you could ever dream of being."
1207799059093901313,"@EmmaMayoux @shift2squadTTR @DebbieHayton @MavenOfMayhem @jk_rowling Mate, women don't even have the right not to be referred to as bitches. If someone doesn't buy into trans ideology how is that not their right?"
1207808544898203648,@support_a_teach @jk_rowling The timing is bad on this one. I’m not sure you want to compliment JK Rowling’s mind today.
1207799908557869059,@eugenegu @jk_rowling And what is a woman? Can't answer? Thought as much..
1207812712090292224,@afreaknamedali @TaeganRiles @rr528 @itsashlyperez @jk_rowling I'm a millenial but good try.
1207798841497440256,@ShaynaGrissom @jk_rowling Can you explain more? I’m still a little confused. It was a safe place for many people. We’re still working on getting women equal pay and rights to control their own bodies.
1207804156427288582,"@JackPreece01 @schweizasnice @RuairiWood @jk_rowling my entire family thought so, turns out i was last to actually think about it. just because you don't think iy looks like it doesn't mean other people dont"
1207803925866397696,"3/...these self-pitying human beings see their own case as more, special, important &amp; relevant than what @MForstater is working in: alleviating poverty and inequality. This is not about #LGBTTTQ HR's. It's about egocentrical and individualistic conceit. @jk_rowling"
1207811711337672704,@sold_orange @helengodfrey88 @tranarchista @delphinium83 @donewithsergiox @GeorgeWade93 @jackappleby @aniobrien @shahmiruk @jk_rowling Nah. Try again without using the same words
1207810065849356288,@CaiJauncey @jk_rowling She did'nt say that learn how to read
1207799120062226443,@jk_rowling Which house do you come from? Transphobia Street? Hatred Avenue? Jealousy Boulevard Or Insecurity Road?
1207806335196241921,@bigbenewart @_celia_bedelia_ @CatRational @DebbieHayton @MavenOfMayhem @jk_rowling The wording of my tweet was as I intended. Your edit is rejected. Please refer to the 1st definition listed in the dictionary (attached so you need not do the work). That is the meaning intended. https://t.co/WMCEKVK6HE
1207809914053242880,@OCHittman @NBCLA @jk_rowling https://t.co/Uj9RHmqVM4
1207807008981651456,@imteddybless @RooneyRachel @jk_rowling Yessss bethhhhh
1207810275585343488,"@Sexual________T @LetruneInedil @jk_rowling I’m a person who suffers from mental health issues. I have chronic panic attacks, ADHD, mild OCD, and I’m very likely on the Autism Spectrum. 

I’m an IT Service Desk professional with a background in Computer Engineering.

Sincerely, go fuck yourself. 👍🏻"
1207809206562279425,@jk_rowling You just won’t stop until you ruin everything you created. No wonder you people re-elected Johnson.
1207811835342180352,@jillpromoli @jk_rowling @VanessaFordDC @MavenOfMayhem Big impact when children are exposed to male genitalia. Big impact when men are thrown into the ring to brutalize women. Big impact when you find out your love interest has the same wobbly bits as you.
1207803595577421824,"@Sadiq_Filastin @Glinner @richmarr @jk_rowling @duncanm I'm talking social justice left, not stuck in the past left."
