id_str,full_text,retweeted_status.id_str,retweeted_status.full_text,conservative
1.21639E+18,"RT @ReeseW: What a speech by #MichelleWilliams! Thank you for being a champion of women, you are an inspiration 🙌🏼 #GoldenGIobes",1.21E+18,"What a speech by #MichelleWilliams! Thank you for being a champion of women, you are an inspiration 🙌🏼 #GoldenGIobes https://t.co/J72vlv9Si0",0
1.21639E+18,RT @Cheryl_CLBP: White Women stop saying “us”. 98% of Black Women did NOT vote for trump. We voted to save this country. We try saving this…,1.21E+18,White Women stop saying “us”. 98% of Black Women did NOT vote for trump. We voted to save this country. We try saving this country all the damn time. How about you shut up and let us lead. Stop lumping us together. #MichelleWilliams #GoldenGIobes  @TheJTCList https://t.co/YgFMa0lVn6,0
1.21639E+18,RT @RealSheilaZ: It occurred to me she’s holding a golden calf (idol) and bragging about the human sacrifice she made to acquire it. #Baal…,1.22E+18,"It occurred to me she’s holding a golden calf (idol) and bragging about the human sacrifice she made to acquire it. #Baal #Molech 
#MichelleWilliams https://t.co/hlr49CbEX6",1
1.21638E+18,CRITICS CHOICE AWARDS TONIGHT #MichelleWilliams https://t.co/CH6az1Y23v,,,
1.21638E+18,"RT @Chavivohra: ""Women are the largest voting body in the country. Let's make it look more like us.""
#MichelleWilliams @goldenglobes 

@Pam…",1.21E+18,"""Women are the largest voting body in the country. Let's make it look more like us.""
#MichelleWilliams @goldenglobes 

@PamelaFalk @_PriyankaCRaina @PattyArquette @RobertoValentUN @kiranshaw @kapoors_s @KirenShrivastav @emilyslist @BillieJeanKing @ava 
 https://t.co/4G1e6EihNG",0
1.21638E+18,RT @RockofLifeNI: At tonight's #goldenglobes2020 pregnant actress #MichelleWilliams said she wouldn't have won if she hadn't aborted her ot…,1.21E+18,"At tonight's #goldenglobes2020 pregnant actress #MichelleWilliams said she wouldn't have won if she hadn't aborted her other baby years ago when her career was just getting started

A piece of metal is worth more than her baby's life!😡 #30PiecesOfSilver https://t.co/aL1GYoOPk3",1
1.21638E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,"""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much like them. Don't forget: we are the largest voting body in this country. Let's make it look more like us."" 
The incredible #MichelleWilliams #GoldenGlobe https://t.co/DiTRVBcM8C",0
1.21638E+18,RT @RealSheilaZ: It occurred to me she’s holding a golden calf (idol) and bragging about the human sacrifice she made to acquire it. #Baal…,1.22E+18,"It occurred to me she’s holding a golden calf (idol) and bragging about the human sacrifice she made to acquire it. #Baal #Molech 
#MichelleWilliams https://t.co/hlr49CbEX6",1
1.21638E+18,RT @RealSheilaZ: It occurred to me she’s holding a golden calf (idol) and bragging about the human sacrifice she made to acquire it. #Baal…,1.22E+18,"It occurred to me she’s holding a golden calf (idol) and bragging about the human sacrifice she made to acquire it. #Baal #Molech 
#MichelleWilliams https://t.co/hlr49CbEX6",1
1.21637E+18,#MichelleWilliams https://t.co/nzmvk5eYDG,,,1
1.21636E+18,RT @RealSheilaZ: It occurred to me she’s holding a golden calf (idol) and bragging about the human sacrifice she made to acquire it. #Baal…,1.22E+18,"It occurred to me she’s holding a golden calf (idol) and bragging about the human sacrifice she made to acquire it. #Baal #Molech 
#MichelleWilliams https://t.co/hlr49CbEX6",1
1.21636E+18,Sto guardando la prima puntata di #FosseVerdom e sto morendo di noia... Ma è sempre così o poi migliora? #MichelleWilliams #SamRockwell,,,
1.21636E+18,RT @RealSheilaZ: It occurred to me she’s holding a golden calf (idol) and bragging about the human sacrifice she made to acquire it. #Baal…,1.22E+18,"It occurred to me she’s holding a golden calf (idol) and bragging about the human sacrifice she made to acquire it. #Baal #Molech 
#MichelleWilliams https://t.co/hlr49CbEX6",1
1.21635E+18,"""Ignoring wanted #pregnancy #abortions, acting as if only unwanted pregnancies were ever aborted, tends to understate how much hurt is out there for #women after #abortion.""
https://t.co/9AdVDoprrj
#womenshealth #WomensRights #MichelleWilliams #GoldenGlobes #bioethics #healthcare",,,
1.21635E+18,"#goldenglobes2020
I already disliked #MichelleWilliams b/c of the salary issue for the remake of All the Money in the World. She CHOSE to do it for peanuts but Wahlberg did not yet she let it turn into an equal pay for women thing. Now she's thanking her abortion(s) for her win?",,,
1.21634E+18,"RT @Sange1962: @frfrankpavone 100% true... as is this!
#abortion
#choice
#MichelleWilliams https://t.co/7SjperbKVz",1.22E+18,"@frfrankpavone 100% true... as is this!
#abortion
#choice
#MichelleWilliams https://t.co/7SjperbKVz",
1.21634E+18,#MeToo #MichelleWilliams #selfish #godtoself https://t.co/auwKAmIihX,,,
1.21634E+18,RT @RockofLifeNI: At tonight's #goldenglobes2020 pregnant actress #MichelleWilliams said she wouldn't have won if she hadn't aborted her ot…,1.21E+18,"At tonight's #goldenglobes2020 pregnant actress #MichelleWilliams said she wouldn't have won if she hadn't aborted her other baby years ago when her career was just getting started

A piece of metal is worth more than her baby's life!😡 #30PiecesOfSilver https://t.co/aL1GYoOPk3",1
1.21633E+18,"RT @Wf5Ts: お似合い過ぎる
しんどつらい

#MichelleWilliams
#HeathLedger https://t.co/pqEkmG27yy",1.22E+18,"お似合い過ぎる
しんどつらい

#MichelleWilliams
#HeathLedger https://t.co/pqEkmG27yy",
1.21631E+18,"🤱Successful model &amp; mum Leah Darrow, took to Instagram on Tuesday to praise pregnancy &amp; motherhood as she prepared to deliver her 5th baby, while slamming #MichelleWilliams for promoting abortion at Golden Globes

https://t.co/Zoq7ZyPwOT
#AllTheyNeedIsLove",,,1
1.21631E+18,"RT @Sange1962: @frfrankpavone 100% true... as is this!
#abortion
#choice
#MichelleWilliams https://t.co/7SjperbKVz",1.22E+18,"@frfrankpavone 100% true... as is this!
#abortion
#choice
#MichelleWilliams https://t.co/7SjperbKVz",
1.21631E+18,"お似合い過ぎる
しんどつらい

#MichelleWilliams
#HeathLedger https://t.co/pqEkmG27yy",,,
1.2163E+18,"“Waaah, I’m legally not allowed to murder a developing human in utero in Georgia, poor me!”

Her acting is worse than #MichelleWilliams 🙄 https://t.co/96b1BW3SE8",,,1
1.21629E+18,"@RealCandaceO Here is a woman who hasn't  sacrificed her children for a gold trophy, and she looks happier than #MichelleWilliams https://t.co/dMGlYKviPW",,,1
1.21628E+18,RT @RealSheilaZ: It occurred to me she’s holding a golden calf (idol) and bragging about the human sacrifice she made to acquire it. #Baal…,1.22E+18,"It occurred to me she’s holding a golden calf (idol) and bragging about the human sacrifice she made to acquire it. #Baal #Molech 
#MichelleWilliams https://t.co/hlr49CbEX6",1
1.21627E+18,"RT @CanberraDeclara: ""While some lauded her speech as ‘powerful’ and ‘brave’, there are four major lies underpinning her argument.""
https:/…",1.22E+18,"""While some lauded her speech as ‘powerful’ and ‘brave’, there are four major lies underpinning her argument.""
https://t.co/o7ChHBvuNc
#MichelleWilliams #GoldenGlobes #GoldenGlobes2020 #USA #USpolitics #prochoice #prolife #abortion #womensrights #HumanRights #Relativism #news #US",1
1.21627E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,"""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much like them. Don't forget: we are the largest voting body in this country. Let's make it look more like us."" 
The incredible #MichelleWilliams #GoldenGlobe https://t.co/DiTRVBcM8C",0
1.21626E+18,"RT @dama_rosas: Enviudé a los 19 años, estaba embarazada, no tenía recursos para mantener a mi hija en esos momentos estaba estudiando en l…",1.21E+18,"Enviudé a los 19 años, estaba embarazada, no tenía recursos para mantener a mi hija en esos momentos estaba estudiando en la universidad, aún así nunca fue opción detener mi embarazo, no decido sobre una vida que no me pertenece, FUE LA MEJOR DECISIÓN #life #MichelleWilliams",
1.21626E+18,RT @RealSheilaZ: It occurred to me she’s holding a golden calf (idol) and bragging about the human sacrifice she made to acquire it. #Baal…,1.22E+18,"It occurred to me she’s holding a golden calf (idol) and bragging about the human sacrifice she made to acquire it. #Baal #Molech 
#MichelleWilliams https://t.co/hlr49CbEX6",1
1.21625E+18,RT @RealSheilaZ: It occurred to me she’s holding a golden calf (idol) and bragging about the human sacrifice she made to acquire it. #Baal…,1.22E+18,"It occurred to me she’s holding a golden calf (idol) and bragging about the human sacrifice she made to acquire it. #Baal #Molech 
#MichelleWilliams https://t.co/hlr49CbEX6",1
1.21625E+18,"RT @CanberraDeclara: ""While some lauded her speech as ‘powerful’ and ‘brave’, there are four major lies underpinning her argument.""
https:/…",1.22E+18,"""While some lauded her speech as ‘powerful’ and ‘brave’, there are four major lies underpinning her argument.""
https://t.co/o7ChHBvuNc
#MichelleWilliams #GoldenGlobes #GoldenGlobes2020 #USA #USpolitics #prochoice #prolife #abortion #womensrights #HumanRights #Relativism #news #US",1
1.21625E+18,RT @RealSheilaZ: It occurred to me she’s holding a golden calf (idol) and bragging about the human sacrifice she made to acquire it. #Baal…,1.22E+18,"It occurred to me she’s holding a golden calf (idol) and bragging about the human sacrifice she made to acquire it. #Baal #Molech 
#MichelleWilliams https://t.co/hlr49CbEX6",1
1.21625E+18,"RT @mercatornet: ""The message Williams is giving to young #women is ‘I couldn’t have a successful #career without sacrificing one of my unb…",1.21E+18,"""The message Williams is giving to young #women is ‘I couldn’t have a successful #career without sacrificing one of my unborn #children’.""
https://t.co/rcDfXuH6dy
#feminism #GoldenGlobes #prolife #bioethics #prochoice #patriarchy #MichelleWilliams #GoldenGlobes2020 #abortion #USA",1
1.21625E+18,"RT @CanberraDeclara: ""While some lauded her speech as ‘powerful’ and ‘brave’, there are four major lies underpinning her argument.""
https:/…",1.22E+18,"""While some lauded her speech as ‘powerful’ and ‘brave’, there are four major lies underpinning her argument.""
https://t.co/o7ChHBvuNc
#MichelleWilliams #GoldenGlobes #GoldenGlobes2020 #USA #USpolitics #prochoice #prolife #abortion #womensrights #HumanRights #Relativism #news #US",1
1.21625E+18,"RT @CanberraDeclara: ""While some lauded her speech as ‘powerful’ and ‘brave’, there are four major lies underpinning her argument.""
https:/…",1.22E+18,"""While some lauded her speech as ‘powerful’ and ‘brave’, there are four major lies underpinning her argument.""
https://t.co/o7ChHBvuNc
#MichelleWilliams #GoldenGlobes #GoldenGlobes2020 #USA #USpolitics #prochoice #prolife #abortion #womensrights #HumanRights #Relativism #news #US",1
1.21624E+18,"RT @CanberraDeclara: ""While some lauded her speech as ‘powerful’ and ‘brave’, there are four major lies underpinning her argument.""
https:/…",1.22E+18,"""While some lauded her speech as ‘powerful’ and ‘brave’, there are four major lies underpinning her argument.""
https://t.co/o7ChHBvuNc
#MichelleWilliams #GoldenGlobes #GoldenGlobes2020 #USA #USpolitics #prochoice #prolife #abortion #womensrights #HumanRights #Relativism #news #US",1
1.21624E+18,"""While some lauded her speech as ‘powerful’ and ‘brave’, there are four major lies underpinning her argument.""
https://t.co/o7ChHBvuNc
#MichelleWilliams #GoldenGlobes #GoldenGlobes2020 #USA #USpolitics #prochoice #prolife #abortion #womensrights #HumanRights #Relativism #news #US",,,1
1.21624E+18,RT @RealSheilaZ: It occurred to me she’s holding a golden calf (idol) and bragging about the human sacrifice she made to acquire it. #Baal…,1.22E+18,"It occurred to me she’s holding a golden calf (idol) and bragging about the human sacrifice she made to acquire it. #Baal #Molech 
#MichelleWilliams https://t.co/hlr49CbEX6",1
1.21624E+18,RT @RealSheilaZ: It occurred to me she’s holding a golden calf (idol) and bragging about the human sacrifice she made to acquire it. #Baal…,1.22E+18,"It occurred to me she’s holding a golden calf (idol) and bragging about the human sacrifice she made to acquire it. #Baal #Molech 
#MichelleWilliams https://t.co/hlr49CbEX6",1
1.21623E+18,RT @colettey6: I can’t stop thinking how #MichelleWilliams speech at the #GoldenGlobes let the entire world know shes a selfish &amp; evil huma…,1.22E+18,I can’t stop thinking how #MichelleWilliams speech at the #GoldenGlobes let the entire world know shes a selfish &amp; evil human being. It’s no wonder why #HeathLedger was so unhappy &amp; why she never cared to help him. She was on a mission! 🤮#SaturdayThoughts,1
1.21623E+18,"RT @RealDrGina: There are 2 kinds of people in the world: 

1) those cheering #MichelleWilliams 4 BRAGGING about aborting her baby to advan…",1.21E+18,"There are 2 kinds of people in the world: 

1) those cheering #MichelleWilliams 4 BRAGGING about aborting her baby to advance her career  

2) those cheering @rickygervais 
for calling out Hollywood’s coverup of murder &amp; child sex preds. 

Which are you? 

https://t.co/aQEGRunVTU",
1.21623E+18,RT @RealSheilaZ: It occurred to me she’s holding a golden calf (idol) and bragging about the human sacrifice she made to acquire it. #Baal…,1.22E+18,"It occurred to me she’s holding a golden calf (idol) and bragging about the human sacrifice she made to acquire it. #Baal #Molech 
#MichelleWilliams https://t.co/hlr49CbEX6",1
1.21623E+18,"RT @RealDrGina: There are 2 kinds of people in the world: 

1) those cheering #MichelleWilliams 4 BRAGGING about aborting her baby to advan…",1.21E+18,"There are 2 kinds of people in the world: 

1) those cheering #MichelleWilliams 4 BRAGGING about aborting her baby to advance her career  

2) those cheering @rickygervais 
for calling out Hollywood’s coverup of murder &amp; child sex preds. 

Which are you? 

https://t.co/aQEGRunVTU",
1.21623E+18,RT @RockofLifeNI: At tonight's #goldenglobes2020 pregnant actress #MichelleWilliams said she wouldn't have won if she hadn't aborted her ot…,1.21E+18,"At tonight's #goldenglobes2020 pregnant actress #MichelleWilliams said she wouldn't have won if she hadn't aborted her other baby years ago when her career was just getting started

A piece of metal is worth more than her baby's life!😡 #30PiecesOfSilver https://t.co/aL1GYoOPk3",1
1.21623E+18,RT @RealSheilaZ: It occurred to me she’s holding a golden calf (idol) and bragging about the human sacrifice she made to acquire it. #Baal…,1.22E+18,"It occurred to me she’s holding a golden calf (idol) and bragging about the human sacrifice she made to acquire it. #Baal #Molech 
#MichelleWilliams https://t.co/hlr49CbEX6",1
